ticker,date,open,high,low,close,volume
MSFT,2023-01-03,237.40391403529475,240.011565882423,231.85653825258547,233.9856414794922,25740000
MSFT,2023-01-04,226.85610390975128,227.43232343462765,220.6836879280111,223.7503662109375,50623400
MSFT,2023-01-05,221.89474199984065,222.23657525283872,216.58176684830784,217.11892700195312,39585600
MSFT,2023-01-06,217.79279312709332,220.4883398206325,214.22802915573828,219.67771911621094,43613600
MSFT,2023-01-09,221.1622360976978,225.8403946978241,221.12317668189198,221.81658935546875,27369800
MSFT,2023-01-10,222.4416512068121,225.90875938940619,222.0216991383432,223.50621032714844,27033900
MSFT,2023-01-11,225.88923313752792,230.44042291749267,225.7134433987462,230.26463317871094,28669300
MSFT,2023-01-12,229.76651770584309,234.29817003437267,228.10621681309263,232.9406280517578,27269500
MSFT,2023-01-13,231.4659053791777,233.78055966417364,229.43447286012528,233.64382934570312,21333300
MSFT,2023-01-17,232.41325584706593,235.28460742962037,231.55379961759738,234.73768615722656,29831300
MSFT,2023-01-18,235.9291745717664,236.7202581070154,230.0204434260072,230.3036651611328,30028700
MSFT,2023-01-19,228.321104910501,230.02048030114173,225.2934856852473,226.51429748535156,28623000
MSFT,2023-01-20,229.37584660771927,235.11854904554423,229.03401340452106,234.61068725585938,35389800
MSFT,2023-01-23,235.47015159128358,239.44510648286737,234.0539981879018,236.91558837890625,31934000
MSFT,2023-01-24,236.83744881664003,238.25358728267545,234.82555369768806,236.38818359375,40234400
MSFT,2023-01-25,229.00471246415324,237.61876602103504,225.50830635326923,234.9915771484375,66526600
MSFT,2023-01-26,237.96059966957264,242.51178905465864,236.3491342606083,242.2090301513672,33454500
MSFT,2023-01-27,243.17591612262385,243.99629796325885,241.06635004457462,242.36529541015625,26498900
MSFT,2023-01-30,238.8005289422948,239.86508806743547,236.54447131176642,237.04257202148438,25867400
MSFT,2023-01-31,237.76529133415198,242.16021359505123,237.2769666384965,242.0234832763672,26541100
MSFT,2023-02-01,242.20902977404796,249.22136469253888,239.7381082028261,246.84811401367188,31259900
MSFT,2023-02-02,252.77635548169766,258.5092815709829,251.24300907004084,258.42138671875,39940400
MSFT,2023-02-03,253.47961333206132,258.0308034665605,251.09658622635828,252.31739807128906,29077300
MSFT,2023-02-06,251.42861440323966,252.26851854905965,248.83072352097895,250.7742462158203,22518000
MSFT,2023-02-07,254.44644293620124,262.49402369384705,254.00693882575916,261.3122863769531,50841400
MSFT,2023-02-08,266.82056937089936,270.2974380864951,259.9937712976358,260.50164794921875,54686000
MSFT,2023-02-09,267.40664096109856,267.58246053588874,256.66349566630674,257.46435546875,42375100
MSFT,2023-02-10,255.42310477455004,257.9233247404557,254.57342460398476,256.9564514160156,25818500
MSFT,2023-02-13,261.3904949818525,268.18796737738376,260.9119164439136,264.98455810546875,44630900
MSFT,2023-02-14,266.3029914231284,268.5492730065141,262.9921358196889,265.8146667480469,37047900
MSFT,2023-02-15,262.710876554926,265.0704999795345,260.61559812325817,263.6899719238281,28922400
MSFT,2023-02-16,258.5007952473413,261.16393632712175,256.42511747097006,256.6698913574219,29603600
MSFT,2023-02-17,253.96758846436245,254.6529373660176,250.6484404767677,252.66537475585938,30000100
MSFT,2023-02-21,249.16023738002588,250.14913347081608,246.33065176998883,247.38807678222656,28397400
MSFT,2023-02-22,248.77838767780975,249.0231615682259,245.10677932156742,246.2523193359375,22491100
MSFT,2023-02-23,250.2176469727612,251.470888034521,245.24383997273418,249.4441680908203,29219100
MSFT,2023-02-24,244.73474425667752,245.75299711343044,242.91362583186992,244.0102081298828,24990900
MSFT,2023-02-27,247.18246470486716,247.5349396941545,244.17663424902608,244.9305419921875,21190000
MSFT,2023-02-28,243.86333443445264,246.23274385931393,243.53043059507243,244.2060089111328,22491000
MSFT,2023-03-01,245.51798599082042,245.6844304356118,240.6518800855354,241.12185668945312,27565300
MSFT,2023-03-02,241.3960138819759,246.14461839541934,240.47566166300976,245.86068725585938,24808200
MSFT,2023-03-03,246.9181207220463,250.27641144489547,246.1348412573584,249.95330810546875,30760100
MSFT,2023-03-06,251.06945498374236,254.6823198135749,250.62886499128248,251.50025939941406,24109800
MSFT,2023-03-07,250.94217713898314,252.30313429367388,248.09302044698885,248.83712768554688,21473200
MSFT,2023-03-08,248.7294190422308,249.21896680166975,245.56694469940246,248.3965301513672,17340200
MSFT,2023-03-09,250.47221383190455,254.13402137976527,246.320843602342,247.04537963867188,26653400
MSFT,2023-03-10,245.8313095923703,247.50555459686285,242.4240613016346,243.3933563232422,28333900
MSFT,2023-03-13,242.2282164863087,252.51851957276,240.59312882269185,248.61192321777344,33339700
MSFT,2023-03-14,251.38279382163873,255.61249395987457,250.51139934035587,255.33834838867188,33620300
MSFT,2023-03-15,254.54529007919024,260.9094116100634,253.79136732872547,259.8911437988281,46028000
MSFT,2023-03-16,259.66589855598056,270.77863800186395,257.77625148946686,270.4261779785156,54768800
MSFT,2023-03-17,272.4430981505929,277.40708916718296,270.5436506662001,273.588623046875,69527400
MSFT,2023-03-20,271.18988829736253,271.6794360581046,264.20893244844024,266.5391845703125,43466600
MSFT,2023-03-21,269.1338043529948,269.2512910447104,263.8858363792266,268.0567932128906,34558700
MSFT,2023-03-22,267.6846819650657,275.16498531924117,266.49018435697667,266.597900390625,34873300
MSFT,2023-03-23,272.12982794030694,275.184601369669,269.44711561214615,271.8556823730469,36610900
MSFT,2023-03-24,271.4444895193037,274.7636383727218,269.52547026260805,274.70489501953125,28172000
MSFT,2023-03-27,274.6362856404628,275.5762089469485,269.7603793312512,270.6024169921875,26840200
MSFT,2023-03-28,270.02476204854537,270.3674514567512,266.3629244825979,269.4764709472656,21878600
MSFT,2023-03-29,273.12847169713626,275.26292259083164,272.58998112520123,274.6460876464844,25087000
MSFT,2023-03-30,278.28828990575926,278.5134627196295,275.5957776176123,278.1120300292969,25053400
MSFT,2023-03-31,277.7988101339081,283.22297833808955,277.0840595769203,282.27325439453125,32766000
MSFT,2023-04-03,280.5304980080921,282.2439155368451,278.014244688671,281.2256774902344,24883300
MSFT,2023-04-04,281.2256389673713,284.3783279836004,279.6982522270493,281.1766662597656,25824300
MSFT,2023-04-05,279.87450114097055,281.1473135505485,277.0057580205523,278.39605712890625,22064800
MSFT,2023-04-06,277.2896759756227,285.97424977654526,276.1343502576284,285.5043029785156,29770300
MSFT,2023-04-10,283.16425520458193,283.5461168646444,278.758324614115,283.34051513671875,23103000
MSFT,2023-04-11,279.77654407914395,280.00174680479614,275.75247584510697,276.9175720214844,27276600
MSFT,2023-04-12,278.83665451028776,281.01024801713993,276.0657971281388,277.5638122558594,27403400
MSFT,2023-04-13,277.6616894967238,283.8397797166335,277.2504861189615,283.7810363769531,24222700
MSFT,2023-04-14,281.00036336542723,282.4494352293402,277.7595601713383,280.1583557128906,20987900
MSFT,2023-04-17,283.8691389960497,285.50424155811174,280.1779598756737,282.76275634765625,23836200
MSFT,2023-04-18,285.47494564173786,285.6609762185109,281.0102715584448,282.3418273925781,20161800
MSFT,2023-04-19,280.01153882810775,283.0075689496162,278.5918681473136,282.4201354980469,17150300
MSFT,2023-04-20,279.286929167344,282.98790813781244,279.1204698223864,280.1289367675781,23244400
MSFT,2023-04-21,279.0520552301976,280.285695406569,277.1428067987354,279.786376953125,21676400
MSFT,2023-04-24,276.19304795792937,278.9932766450886,272.8935008803915,275.8797302246094,26611000
MSFT,2023-04-25,273.6670032666064,275.7133093545648,269.6135333988626,269.6625061035156,45772200
MSFT,2023-04-26,290.4976789797235,293.307678595242,286.61066821898174,289.1954650878906,64599200
MSFT,2023-04-27,289.7829002150644,298.81996255788124,289.0779502504288,298.4576721191406,46462600
MSFT,2023-04-28,297.6548232687838,302.47195624653347,296.96944448822813,300.8368835449219,36469600
MSFT,2023-05-01,300.5529525833872,302.14888305967634,298.7709915681672,299.17242431640625,21294100
MSFT,2023-05-02,301.3264234827943,302.71672228103625,297.5569000465208,299.0255432128906,26404400
MSFT,2023-05-03,300.21027546467184,302.1586660652437,297.733164896042,298.03668212890625,22360800
MSFT,2023-05-04,299.8381792845817,301.3264234827943,297.05755180847615,299.0255432128906,22519900
MSFT,2023-05-05,299.32907229863827,305.44841906822023,297.9093718962461,304.156005859375,28197100
MSFT,2023-05-08,303.6469483411657,303.71549220994933,299.69139342347466,302.1978759765625,21318600
MSFT,2023-05-09,301.5614319841714,303.5587952895824,299.90675810012203,300.58233642578125,21340800
MSFT,2023-05-10,302.16847643254437,306.4569199007131,301.23835354911984,305.7813415527344,30078000
MSFT,2023-05-11,303.61754869817486,304.6162154441753,299.8578252148701,303.6273193359375,31680200
MSFT,2023-05-12,304.0581273381705,304.1560428743244,300.1907176369154,302.51116943359375,19774700
MSFT,2023-05-15,302.63841521778266,303.4216796405487,301.15997149921776,302.9908752441406,16336500
MSFT,2023-05-16,303.35316000473966,307.15205550564514,303.35316000473966,305.2232360839844,26730300
MSFT,2023-05-17,306.4301881447826,308.5300175402266,304.9092544308229,308.10809326171875,24315000
MSFT,2023-05-18,308.6281218082049,313.0535052333268,307.83332313670064,312.5432434082031,27276000
MSFT,2023-05-19,310.79668509180397,312.76897905978745,310.4336325582829,312.3666687011719,27546700
MSFT,2023-05-22,312.6217450177961,316.5368664420845,312.04281946483945,315.1533203125,24115700
MSFT,2023-05-23,314.0249365560636,316.664463629214,309.33462996251853,309.3444519042969,30797200
MSFT,2023-05-24,308.8243994042462,310.5611762447715,306.7441540494219,307.9609069824219,23384900
MSFT,2023-05-25,317.1746779116198,320.76600484441417,313.99548322633484,319.8044128417969,43301700
MSFT,2023-05-26,317.9400583040085,327.14405620676587,317.8027008438637,326.6436462402344,36630600
MSFT,2023-05-30,328.93970446554357,329.44011438601143,324.318062056043,324.9951171875,29503100
MSFT,2023-05-31,326.0549334794957,329.63643905148126,321.1879811403836,322.2281188964844,45950600
MSFT,2023-06-01,319.81420387671255,327.27160256990936,318.626916843916,326.33941650390625,26773900
